"record_id"	"park_name"	"category"	"order"	"family"	"scientific_name"	"common_name"	"record_status"	"occurrence"	"nativeness"	"abundance"	"conservation_status"
"BLCA-1638"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Persicaria maculosa"	"Lady's-Thumb"	"Approved"	"Not Confirmed"	"Not Native"	NA	NA
"BLCA-1639"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Polygonum arenastrum"	"Common Knotweed"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"BLCA-1640"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Polygonum douglasii"	"Douglas' Knotweed"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1641"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Polygonum polygaloides ssp. kelloggii"	"Kellogg's Knotweed"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1642"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Pterogonum alatum"	"Winged Wild Buckwheat"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1643"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Rumex aquaticus ssp. occidentalis"	"Western Dock"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1644"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Rumex crispus"	"Curly Dock"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"BLCA-1645"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Rumex maritimus ssp. fueginus"	"Golden Dock"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1646"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Polygonaceae"	"Rumex triangulivalvis"	"Triangle-Valve Dock"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1647"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Sarcobataceae"	"Sarcobatus vermiculatus"	"Greasewood"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1648"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Caryophyllales"	"Tamaricaceae"	"Tamarix ramosissima"	"Tamarisk"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"BLCA-1649"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Celastrales"	"Celastraceae"	"Paxistima myrsinites"	"Mountain Lover"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1650"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ceratophyllales"	"Ceratophyllaceae"	"Ceratophyllum demersum"	"Hornwort"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1651"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Cornales"	"Cornaceae"	"Swida sericea"	"Red-Osier Dogwood"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1652"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Cornales"	"Hydrangeaceae"	"Fendlera falcata"	"Cliff Fendler-Bush"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1653"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Cornales"	"Hydrangeaceae"	"Fendlera wrightii"	"Wright's Fendlerbush"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1654"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Cornales"	"Hydrangeaceae"	"Fendlerella utahensis"	"Utah Fendlerella"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1655"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Cornales"	"Hydrangeaceae"	"Philadelphus microphyllus"	"Littleleaf Mock Orange"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1656"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Cornales"	"Loasaceae"	"Acrolasia albicaulis"	"White-Stem Blazingstar"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1657"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Cornales"	"Loasaceae"	"Acrolasia dispersa"	"Nevada Stickleaf"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1658"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Cornales"	"Loasaceae"	"Acrolasia humilis"	"Thompson's Stickleaf"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1659"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Cornales"	"Loasaceae"	"Nuttallia pterosperma"	"Wing-Seed Stickleaf"	"Approved"	"Present"	"Native"	"Rare"	NA
"BLCA-1660"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Cornales"	"Loasaceae"	"Nuttallia rusbyi"	"Rusby's Stickleaf"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1661"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Crossosomatales"	"Crossosomataceae"	"Forsellesia meionandra"	"Spiny Greasebush"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1662"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Dipsacales"	"Adoxaceae"	"Sambucus microbotrys"	"None"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1663"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Dipsacales"	"Caprifoliaceae"	"Distegia involucrata"	"Black Twinberry"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1664"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Dipsacales"	"Caprifoliaceae"	"Symphoricarpos rotundifolius"	"Roundleaf Snowberry"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1665"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Dipsacales"	"Valerianaceae"	"Valeriana capitata ssp. acutiloba"	"Mountain Valerian"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1666"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Dipsacales"	"Valerianaceae"	"Valeriana edulis"	"Tobacco-Root"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1667"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ephedrales"	"Ephedraceae"	"Ephedra cutleri"	"Cutler's Ephedra"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BLCA-1668"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ephedrales"	"Ephedraceae"	"Ephedra viridis"	"Green Ephedra"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1669"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Equisetales"	"Equisetaceae"	"Equisetum arvense"	"Field Horsetail"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1670"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Equisetales"	"Equisetaceae"	"Hippochaete hyemalis ssp. affinis"	"Tall Scouring-Rush"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1671"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Equisetales"	"Equisetaceae"	"Hippochaete laevigata"	"Smooth Scouring-Rush"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1672"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Equisetales"	"Equisetaceae"	"Hippochaete x ferrissii"	"Ferriss' Horsetail"	"Approved"	"Present"	"Native"	"Unknown"	NA
"BLCA-1673"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Ericaceae"	"Arctostaphylos uva-ursi ssp. coactilis"	"Bearberry"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1674"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Ericaceae"	"Pyrola chlorantha"	"Green-Flowered Wintergreen"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1675"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Collomia linearis"	"Tiny Trumpet"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1676"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Gilia ophthalmoides"	"Eyed Gilia"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1677"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Gilia pentstemonoides"	"Black Canyon Gilia"	"Approved"	"Present"	"Native"	"Rare"	NA
"BLCA-1678"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Gilia pinnatifida"	"Sticky Gilia"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1679"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Ipomopsis aggregata ssp. aggregata"	"Scarlet Gilia"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1680"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Leptodactylon pungens"	"Prickly-Phlox"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1681"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Linanthus harknessii var. septentrionalis"	"Northern Linanthus"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1682"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Microsteris gracilis"	"Slender Phlox"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1683"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Navarretia breweri"	"Yellow Navarretia"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1684"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Phlox austromontana"	"Desert Phlox"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1685"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Phlox hoodii"	"Hood's Phlox"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1686"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Phlox longifolia"	"Long-Leaf Phlox"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1687"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Phlox multiflora"	"Rocky Mountain Phlox"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1688"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Polemoniaceae"	"Polemonium foliosissimum"	"Leafy Polemonium"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1689"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Primulaceae"	"Androsace occidentalis"	"Western Rock-Jasmine"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1690"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Primulaceae"	"Androsace septentrionalis"	"Pygmy-Flower Rock-Jasmine"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1691"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Ericales"	"Primulaceae"	"Dodecatheon pulchellum"	"Dark-Throat Shootingstar"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1692"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus agrestis"	"Field Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1693"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus amphioxys var. vespertinus"	"Sheldon's Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1694"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus anisus"	"Gunnison Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	"Species of Concern"
"BLCA-1695"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus asclepiadoides"	"Milkweed Milkvetch"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1696"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus bisulcatus"	"Twogrooved Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1697"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus cicer"	"Chickpea Milkvetch"	"Approved"	"Not Confirmed"	"Not Native"	NA	NA
"BLCA-1698"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus convallarius"	"Lesser Rushy Milkvetch"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1699"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus drummondii"	"Drummond's Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1700"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus falcatus"	"Russian Sickle"	"Approved"	"Not Confirmed"	"Not Native"	NA	NA
"BLCA-1701"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus flavus"	"Yellow Milkvetch"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1702"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus hallii"	"Hall's Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1703"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus haydenianus"	"Hayden's Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1704"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus lentiginosus var. palans"	"Straggling Milkvetch"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1705"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus lonchocarpus"	"Great Rushy Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1706"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus megacarpus"	"Great Bladdery Milkvetch"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1707"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus microcymbus"	"Skiff Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	"Under Review"
"BLCA-1708"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus miser var. oblongifolius"	"Rydberg's Weedy Milkvetch"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1709"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus nuttallianus var. micranthemiformis"	"Small-Flowered Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1710"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus oophorus var. caulescens"	"Egg Milkvetch"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1711"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus pattersonii"	"Patterson's Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1712"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus praelongus var. praelongus"	"Stinking Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1713"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus scopulorum"	"Rocky Mountain Milkvetch"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1714"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus tenellus"	"Pulse Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1715"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus wetherillii"	"Wetherill's Milkvetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1716"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Astragalus wingatanus"	"Fort Wingate Milkvetch"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1717"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Caragana arborescens"	"Siberian Peashrub"	"Approved"	"Not Confirmed"	"Not Native"	NA	NA
"BLCA-1718"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Glycyrrhiza lepidota"	"Wild Licorice"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1719"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Hedysarum boreale"	"Boreal Sweet-Vetch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1720"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Lathyrus eucosmus"	"Seemly Sweetpea"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1721"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Lathyrus leucanthus"	"Whiteflower Sweetpea"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1722"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Lotus wrightii"	"Wright's Trefoil"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1723"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Lupinus argenteus"	"Silvery Lupine"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1724"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Lupinus caudatus var. utahensis"	"Utah Lupine"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1725"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Lupinus kingii"	"King's Lupine"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1726"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Lupinus lepidus ssp. caespitosus"	"None"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1727"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Lupinus parviflorus"	"Smallflower Lupine"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1728"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Lupinus polyphyllus var. prunophilus"	"Meadow Lupine"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1729"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Lupinus sericeus"	"Silky Lupine"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1730"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Medicago lupulina"	"Black Medick"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"BLCA-1731"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Medicago sativa"	"Alfalfa"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"BLCA-1732"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Melilotus albus"	"White Sweet-Clover"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"BLCA-1733"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Melilotus officinalis"	"Yellow Sweet-Clover"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"BLCA-1734"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Thermopsis montana"	"Montane Golden Pea"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1735"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Trifolium gymnocarpon"	"Dwarf Clover"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1736"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Trifolium hybridum"	"Alsike Clover"	"Approved"	"Not Confirmed"	"Not Native"	NA	NA
"BLCA-1737"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Trifolium longipes"	"Longstalk Clover"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1738"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Trifolium pratense"	"Red Clover"	"Approved"	"Not Confirmed"	"Not Native"	NA	NA
"BLCA-1739"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Trifolium repens"	"White Clover"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"BLCA-1740"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fabales"	"Fabaceae"	"Vicia americana"	"American Vetch"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1741"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fagales"	"Betulaceae"	"Alnus incana ssp. tenuifolia"	"Mountain Alder"	"Approved"	"Present"	"Native"	"Common"	NA
"BLCA-1742"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fagales"	"Betulaceae"	"Betula fontinalis"	"Water Birch"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1743"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Fagales"	"Fagaceae"	"Quercus gambelii"	"Gambel's Oak"	"Approved"	"Present"	"Native"	"Abundant"	NA
"BLCA-1744"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Gentianales"	"Apocynaceae"	"Apocynum androsaemifolium"	"Spreading Dogbane"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1745"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Gentianales"	"Apocynaceae"	"Apocynum cannabinum"	"Indian Hemp"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1746"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Gentianales"	"Apocynaceae"	"Apocynum sibiricum"	"Clasping-Leaved Dogbane"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1747"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Gentianales"	"Apocynaceae"	"Asclepias cryptoceras"	"Pallid Milkweed"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1748"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Gentianales"	"Apocynaceae"	"Asclepias hallii"	"Hall's Milkweed"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"BLCA-1749"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Gentianales"	"Apocynaceae"	"Asclepias speciosa"	"Showy Milkweed"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1750"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Gentianales"	"Apocynaceae"	"Asclepias subverticillata"	"Whorled Milkweed"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"BLCA-1751"	"Black Canyon of the Gunnison National Park"	"Vascular Plant"	"Gentianales"	"Gentianaceae"	"Frasera speciosa"	"Elkweed"	"Approved"	"Present"	"Native"	"Uncommon"	NA
